Date,Open,High,Low,Close,Volume,Adj Close
2011-02-04,9.26,9.26,9.26,9.26,000,8.68
2011-02-03,9.16,9.16,9.16,9.16,000,8.59
2011-02-02,9.23,9.23,9.23,9.23,000,8.65
2011-02-01,9.16,9.16,9.16,9.16,000,8.59
2011-01-31,8.95,8.95,8.95,8.95,000,8.39
2011-01-28,8.98,8.98,8.98,8.98,000,8.42
2011-01-27,9.25,9.25,9.25,9.25,000,8.67
2011-01-26,9.22,9.22,9.22,9.22,000,8.64
2011-01-25,9.14,9.14,9.14,9.14,000,8.57
2011-01-24,9.20,9.20,9.20,9.20,000,8.62
2011-01-21,9.27,9.27,9.27,9.27,000,8.69
2011-01-20,9.18,9.18,9.18,9.18,000,8.61
2011-01-19,9.40,9.40,9.40,9.40,000,8.81
2011-01-18,9.50,9.50,9.50,9.50,000,8.91
2011-01-14,9.49,9.49,9.49,9.49,000,8.90
2011-01-13,9.56,9.56,9.56,9.56,000,8.96
2011-01-12,9.53,9.53,9.53,9.53,000,8.93
2011-01-11,9.33,9.33,9.33,9.33,000,8.75
2011-01-10,9.27,9.27,9.27,9.27,000,8.69
2011-01-07,9.35,9.35,9.35,9.35,000,8.77
2011-01-06,9.44,9.44,9.44,9.44,000,8.85
2011-01-05,9.52,9.52,9.52,9.52,000,8.92
2011-01-04,9.57,9.57,9.57,9.57,000,8.97
2011-01-03,9.52,9.52,9.52,9.52,000,8.92
2010-12-31,9.45,9.45,9.45,9.45,000,8.86
2010-12-30,9.46,9.46,9.46,9.46,000,8.87
2010-12-29,9.45,9.45,9.45,9.45,000,8.84
2010-12-28,9.40,9.40,9.40,9.40,000,8.79
2010-12-27,9.36,9.36,9.36,9.36,000,8.75
2010-12-23,9.38,9.38,9.38,9.38,000,8.77
2010-12-22,9.31,9.31,9.31,9.31,000,8.71
2010-12-21,9.27,9.27,9.27,9.27,000,8.67
2010-12-20,9.17,9.17,9.17,9.17,000,8.58
2010-12-17,9.17,9.17,9.17,9.17,000,8.58
2010-12-16,9.22,9.22,9.22,9.22,000,8.62
2010-12-15,9.25,9.25,9.25,9.25,000,8.65
